title,price,my,make,model,body_type,battery,kw,range_km,odo
2020 MG ZS EV Essence Auto MY21,44990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2021 MG ZS EV Essence Auto MY21,44990,2021,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,44990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2021 MG ZS EV Essence Auto MY21,44990,2021,MG,ZS EV,SUV,AC105kW,105,263,0
2021 MG ZS EV Essence Auto MY21,44888,2021,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,44700,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,44663,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,44490,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,44363,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,44363,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,43990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,43990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,43990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,43990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,43990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,43990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,43990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,43500,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2020 MG ZS EV Essence Auto MY21,41990,2020,MG,ZS EV,SUV,AC105kW,105,263,0
2021 Hyundai Kona electric Highlander Auto MY21,,2021,Hyundai,Kona,SUV,DC150kW,150,557,0
2020 Hyundai IONIQ electric Elite Auto MY20,,2020,Hyundai,IONIQ,Hatch,DC100kW,100,373,0
2020 Hyundai IONIQ electric Elite Auto MY20,,2020,Hyundai,IONIQ,Hatch,DC100kW,100,373,0
2021 Hyundai Kona electric Highlander Auto MY21,,2021,Hyundai,Kona,SUV,DC150kW,150,557,0
2021 Hyundai IONIQ electric Premium Auto MY21,,2021,Hyundai,IONIQ,Hatch,DC100kW,100,373,0
2021 Hyundai IONIQ electric Elite Auto MY21,,2021,Hyundai,IONIQ,Hatch,DC100kW,100,373,0
2021 Hyundai Kona electric Highlander Auto MY21,,2021,Hyundai,Kona,SUV,DC150kW,150,557,0
2021 Nissan LEAF e+ ZE1 Auto,,2021,Nissan,LEAF,Hatch,AC160kW,160,450,0
2020 Hyundai IONIQ electric Elite Auto MY21,,2020,Hyundai,IONIQ,Hatch,DC100kW,100,373,0
2021 Hyundai IONIQ electric Premium Auto MY21,,2021,Hyundai,IONIQ,Hatch,DC100kW,100,373,0
2021 Hyundai Kona electric Highlander Auto MY21,,2021,Hyundai,Kona,SUV,DC150kW,150,557,0
2021 Hyundai Kona electric Elite Auto MY21,,2021,Hyundai,Kona,SUV,DC150kW,150,557,0
2019 Nissan LEAF ZE1 Auto,,2019,Nissan,LEAF,Hatch,AC110kW,110,270,0
2020 Tesla Model X Performance Auto AWD,224888,2020,Tesla,Model X,SUV,335KW,335,619,8991
2018 Tesla Model S P100D Auto AWD,178000,2018,Tesla,Model S,Hatch,AC375kW,375,613,32781
2017 Tesla Model X P100D Auto AWD,170000,2017,Tesla,Model X,SUV,AC375kW,375,270,44274
2018 Tesla Model S P100D Auto AWD,170000,2018,Tesla,Model S,Hatch,AC375kW,375,613,23472
2020 Tesla Model S Performance Auto AWD,169000,2020,Tesla,Model S,Hatch,335KW,335,671,14000
2020 Tesla Model S Performance Auto AWD,168888,2020,Tesla,Model S,Hatch,335KW,335,671,7800
2018 Tesla Model X P100D Auto AWD,168000,2018,Tesla,Model X,SUV,AC375kW,375,542,58502
2020 Audi e-tron 55 Auto quattro MY20,164850,2020,Audi,e-tron,SUV,AC265kW,265,446,9831
2020 Audi e-tron 55 First Edition Auto quattro MY20,160000,2020,Audi,e-tron,SUV,AC265kW,265,446,9599
2019 Tesla Model S Long Range Auto AWD,160000,2019,Tesla,Model S,Hatch,258KW,258,660,37218
2017 Tesla Model S P100D Auto AWD,159000,2017,Tesla,Model S,Hatch,AC375kW,375,613,25000
2019 Tesla Model X 75D Auto AWD,159000,2019,Tesla,Model X,SUV,AC193kW,193,270,11627
2018 Tesla Model X 100D Auto AWD,155000,2018,Tesla,Model X,SUV,AC193kW,193,565,54000
2018 Tesla Model S P100D Auto AWD,155000,2018,Tesla,Model S,Hatch,AC375kW,375,613,25000
2018 Tesla Model X 100D Auto AWD,155000,2018,Tesla,Model X,SUV,AC193kW,193,270,49900
2019 Tesla Model S Long Range Auto AWD,152000,2019,Tesla,Model S,Hatch,258KW,258,713,8600
2020 Tesla Model S Long Range Plus Auto AWD,150000,2020,Tesla,Model S,Hatch,258KW,258,722,9960
2020 Audi e-tron 50 Auto quattro MY21,150000,2020,Audi,e-tron,SUV,AC230kW,230,341,3900
2018 Tesla Model X 75D Auto AWD,149000,2018,Tesla,Model X,SUV,AC193kW,193,417,30800
2017 Tesla Model X P100D Auto AWD,148000,2017,Tesla,Model X,SUV,AC375kW,375,270,88350
2019 Tesla Model X Long Range Auto AWD,147000,2019,Tesla,Model X,SUV,258KW,258,270,54000
2020 Audi e-tron 55 First Edition Auto quattro MY20,152308,2020,Audi,e-tron,SUV,AC265kW,265,446,12853
2017 Tesla Model S P100D Auto AWD,145000,2017,Tesla,Model S,Hatch,AC375kW,375,613,22000
2018 Tesla Model S 100D Auto AWD,140000,2018,Tesla,Model S,Hatch,AC193kW,193,632,29607
2019 Tesla Model X 75D Auto AWD,140000,2019,Tesla,Model X,SUV,AC193kW,193,270,74000
2017 Tesla Model X 75D Auto AWD,139999,2017,Tesla,Model X,SUV,AC193kW,193,270,59435
2018 Tesla Model X 75D Auto AWD,144070,2018,Tesla,Model X,SUV,AC193kW,193,417,30192
2017 Tesla Model X 75D Auto AWD,138000,2017,Tesla,Model X,SUV,AC193kW,193,270,20200
2017 Tesla Model X 100D Auto AWD,135000,2017,Tesla,Model X,SUV,AC193kW,193,565,64194
2021 Mercedes-Benz EQC EQC400 Auto 4MATIC,135000,2021,Mercedes-Benz,EQC,SUV,AC300kW,300,434,2500
2017 Tesla Model S P100D Auto AWD,135000,2017,Tesla,Model S,Hatch,AC375kW,375,613,90000
2018 Tesla Model X 75D Auto AWD,134990,2018,Tesla,Model X,SUV,AC193kW,193,417,44263
2017 Tesla Model X 100D Auto AWD,138800,2017,Tesla,Model X,SUV,AC193kW,193,565,91500
2018 Tesla Model X 75D Auto AWD,132900,2018,Tesla,Model X,SUV,AC193kW,193,417,35400
2017 Tesla Model S P100D Auto AWD,130000,2017,Tesla,Model S,Hatch,AC375kW,375,613,25000
2018 Tesla Model X 75D Auto AWD,130000,2018,Tesla,Model X,SUV,AC193kW,193,270,79368
2019 Jaguar I-PACE EV400 HSE Auto AWD MY19,129990,2019,Jaguar,I-PACE,SUV,294kW,294,270,37199
2020 Jaguar I-PACE EV400 SE Auto AWD MY20,127990,2020,Jaguar,I-PACE,SUV,294kW,294,270,16677
2017 Tesla Model X 75D Auto AWD,121900,2017,Tesla,Model X,SUV,AC193kW,193,270,55100
2019 Tesla Model S 75D Auto AWD,119990,2019,Tesla,Model S,Hatch,AC193kW,193,270,61470
2016 Tesla Model S P90D Auto AWD,118000,2016,Tesla,Model S,Hatch,AC375kW,375,509,32000
2018 Tesla Model S 75D Auto AWD,110000,2018,Tesla,Model S,Hatch,AC193kW,193,490,20322
2018 Tesla Model S 75D Auto AWD,110000,2018,Tesla,Model S,Hatch,AC193kW,193,490,16940
2018 Jaguar I-PACE EV400 HSE Auto AWD MY19,105000,2018,Jaguar,I-PACE,SUV,294kW,294,446,23400
2020 Tesla Model 3 Performance Auto AWD,102990,2020,Tesla,Model 3,Sedan,335KW,335,270,17500
2017 Tesla Model S 100D Auto AWD,102500,2017,Tesla,Model S,Hatch,AC193kW,193,632,73000
2016 Tesla Model S 75D Auto AWD,101000,2016,Tesla,Model S,Hatch,AC193kW,193,490,55000
2017 Tesla Model S 90D Auto AWD,99990,2017,Tesla,Model S,Hatch,AC193kW,193,557,42854
2015 Tesla Model S P85D Auto AWD,99988,2015,Tesla,Model S,Hatch,AC375kW,375,502,53701
2016 Tesla Model S 90D Auto AWD,99500,2016,Tesla,Model S,Hatch,AC193kW,193,557,92755
2015 Tesla Model S P85D Auto AWD,99500,2015,Tesla,Model S,Hatch,AC375kW,375,502,93000
2015 Tesla Model S P90D Auto AWD,99000,2015,Tesla,Model S,Hatch,AC375kW,375,505,60000
2014 Tesla Model S P85 Auto,99000,2014,Tesla,Model S,Hatch,AC310kW,310,502,40339
2016 Tesla Model S P90D Auto AWD,99000,2016,Tesla,Model S,Hatch,AC375kW,375,509,140000
2020 Tesla Model 3 Performance Auto AWD,98000,2020,Tesla,Model 3,Sedan,335KW,335,270,12000
2019 Tesla Model S 75D Auto AWD,98000,2019,Tesla,Model S,Hatch,AC193kW,193,270,75000
2020 Tesla Model 3 Performance Auto AWD,95900,2020,Tesla,Model 3,Sedan,335KW,335,270,5500
2017 Tesla Model S 75 Auto,95000,2017,Tesla,Model S,Hatch,AC235kW,235,480,45000
2015 Tesla Model S P85D Auto AWD,95000,2015,Tesla,Model S,Hatch,AC375kW,375,502,73060
2015 Tesla Model S P85D Auto AWD,94990,2015,Tesla,Model S,Hatch,AC375kW,375,502,40432
2019 Tesla Model 3 Performance Auto AWD,93950,2019,Tesla,Model 3,Sedan,335KW,335,270,9000
2015 Tesla Model S P85D Auto AWD,93950,2015,Tesla,Model S,Hatch,AC375kW,375,502,64550
2019 Tesla Model 3 Performance Auto AWD,92990,2019,Tesla,Model 3,Sedan,335KW,335,270,35000
2019 Tesla Model 3 Performance Auto AWD,92990,2019,Tesla,Model 3,Sedan,335KW,335,270,20988
2015 Tesla Model S P85D Auto AWD,92500,2015,Tesla,Model S,Hatch,AC375kW,375,502,95620
2016 Tesla Model S 75 Auto,97990,2016,Tesla,Model S,Hatch,AC235kW,235,480,52400
2021 Tesla Model 3 Performance Auto AWD,90000,2021,Tesla,Model 3,Sedan,335KW,335,628,4200
2019 Tesla Model 3 Performance Auto AWD,89999,2019,Tesla,Model 3,Sedan,335KW,335,270,10853
2019 Tesla Model 3 Performance Auto AWD,89990,2019,Tesla,Model 3,Sedan,335KW,335,270,15252
2018 Tesla Model S 75D Auto AWD,89990,2018,Tesla,Model S,Hatch,AC193kW,193,490,65000
2016 Tesla Model S 90D Auto AWD,89000,2016,Tesla,Model S,Hatch,AC193kW,193,557,71000
2017 Tesla Model S 75D Auto AWD,87000,2017,Tesla,Model S,Hatch,AC193kW,193,490,88500
2015 Tesla Model S 70D Auto AWD,85000,2015,Tesla,Model S,Hatch,AC193kW,193,442,60000
2015 Tesla Model S P85D Auto AWD,84999,2015,Tesla,Model S,Hatch,AC375kW,375,502,37000
2015 Tesla Model S 70D Auto AWD,84990,2015,Tesla,Model S,Hatch,AC193kW,193,442,77878
2021 Tesla Model 3 Standard Range Plus Auto,84500,2021,Tesla,Model 3,Sedan,AC190kW,190,508,3100
2015 Tesla Model S 85D Auto AWD,83780,2015,Tesla,Model S,Hatch,AC193kW,193,502,127800
2016 Tesla Model S 70D Auto AWD,82000,2016,Tesla,Model S,Hatch,AC193kW,193,442,48962
2016 Tesla Model S 75D Auto AWD,84990,2016,Tesla,Model S,Hatch,AC193kW,193,490,107189
2015 Tesla Model S P85D Auto AWD,80990,2015,Tesla,Model S,Hatch,AC375kW,375,502,121085
2015 Tesla Model S 85D Auto AWD,79990,2015,Tesla,Model S,Hatch,AC193kW,193,502,69000
2016 Tesla Model S 75 Auto,79990,2016,Tesla,Model S,Hatch,AC235kW,235,480,51020
2014 Tesla Model S P85 Auto,79900,2014,Tesla,Model S,Hatch,AC310kW,310,502,71452
2020 Tesla Model 3 Long Range Auto AWD,78000,2020,Tesla,Model 3,Sedan,258KW,258,270,10400
2015 Tesla Model S 85D Auto AWD,77250,2015,Tesla,Model S,Hatch,AC193kW,193,502,44882
2015 Tesla Model S 85 Auto,76800,2015,Tesla,Model S,Hatch,AC278kW,278,502,40641
2020 Tesla Model 3 Standard Range Plus Auto,75000,2020,Tesla,Model 3,Sedan,AC190kW,190,270,15400
2021 Tesla Model 3 Standard Range Plus Auto,75000,2021,Tesla,Model 3,Sedan,AC190kW,190,508,3800
2015 Tesla Model S 85 Auto,74990,2015,Tesla,Model S,Hatch,AC278kW,278,502,57623
2020 Tesla Model 3 Standard Range Plus Auto,69999,2020,Tesla,Model 3,Sedan,AC190kW,190,270,22308
2021 Tesla Model 3 Standard Range Plus Auto,69999,2021,Tesla,Model 3,Sedan,AC190kW,190,508,17200
2021 Tesla Model 3 Standard Range Plus Auto,69999,2021,Tesla,Model 3,Sedan,AC190kW,190,508,3453
2021 Tesla Model 3 Standard Range Plus Auto,69999,2021,Tesla,Model 3,Sedan,AC190kW,190,508,7000
2014 Tesla Model S 85 Auto,69990,2014,Tesla,Model S,Hatch,AC270kW,270,502,94310
2019 Tesla Model 3 Standard Range Plus Auto,68990,2019,Tesla,Model 3,Sedan,AC190kW,190,270,10994
2020 Tesla Model 3 Standard Range Plus Auto,68990,2020,Tesla,Model 3,Sedan,AC190kW,190,270,13636
2021 Tesla Model 3 Standard Range Plus Auto,68980,2021,Tesla,Model 3,Sedan,AC190kW,190,508,12595
2014 Tesla Model S 85 Auto,68499,2014,Tesla,Model S,Hatch,AC270kW,270,502,62778
2021 Tesla Model 3 Standard Range Plus Auto,68000,2021,Tesla,Model 3,Sedan,AC190kW,190,508,1000
2019 Tesla Model 3 Standard Range Plus Auto,66999,2019,Tesla,Model 3,Sedan,AC190kW,190,270,33000
2019 Tesla Model 3 Standard Range Plus Auto,66990,2019,Tesla,Model 3,Sedan,AC190kW,190,270,45000
2020 BMW i3 s 120Ah I01 Auto,68990,2020,BMW,i3,Hatch,DC135kW,135,260,14700
2020 Tesla Model 3 Standard Range Plus Auto,64990,2020,Tesla,Model 3,Sedan,AC190kW,190,270,39207
2020 Tesla Model 3 Standard Range Plus Auto,64900,2020,Tesla,Model 3,Sedan,AC190kW,190,270,25670
2019 Tesla Model 3 Standard Range Plus Auto,63990,2019,Tesla,Model 3,Sedan,AC190kW,190,270,16894
2021 Tesla Model 3 Standard Range Plus Auto,63500,2021,Tesla,Model 3,Sedan,AC190kW,190,508,4900
2020 Tesla Model 3 Standard Range Plus Auto,62990,2020,Tesla,Model 3,Sedan,AC190kW,190,270,55292
2019 Hyundai Kona electric Highlander Auto MY21,61830,2019,Hyundai,Kona,SUV,DC150kW,150,557,37502
2019 Tesla Model 3 Standard Range Plus Auto,60900,2019,Tesla,Model 3,Sedan,AC190kW,190,270,54000
2021 Tesla Model 3 Standard Range Plus Auto,59999,2021,Tesla,Model 3,Sedan,AC190kW,190,508,8990
2019 Tesla Model 3 Standard Range Plus Auto,59990,2019,Tesla,Model 3,Sedan,AC190kW,190,270,52000
2017 BMW i3 s 94Ah I01 Auto,59900,2017,BMW,i3,Hatch,DC135kW,135,260,17979
2019 Tesla Model 3 Standard Range Plus Auto,58000,2019,Tesla,Model 3,Sedan,AC190kW,190,270,19000
2019 Hyundai Kona electric Highlander Auto MY19,57888,2019,Hyundai,Kona,SUV,DC150kW,150,557,23051
2020 MINI Hatch Cooper SE First Edition Auto,59990,2020,MINI,Hatch,Hatch,DC135kW,135,270,10383
2019 BMW i3 s 120Ah I01 Auto,59888,2019,BMW,i3,Hatch,DC135kW,135,260,30165
2018 BMW i3 s 94Ah I01 Auto,56000,2018,BMW,i3,Hatch,DC135kW,135,260,22500
2020 Hyundai Kona electric Highlander Auto MY20,55800,2020,Hyundai,Kona,SUV,DC150kW,150,557,16800
2019 Hyundai Kona electric Highlander Auto MY19,54500,2019,Hyundai,Kona,SUV,DC150kW,150,557,35800
2019 Hyundai Kona electric Highlander Auto MY21,55980,2019,Hyundai,Kona,SUV,DC150kW,150,557,27179
2019 Hyundai Kona electric Highlander Auto MY19,53497,2019,Hyundai,Kona,SUV,DC150kW,150,557,27492
2017 BMW i3 94Ah I01 Auto,52990,2017,BMW,i3,Hatch,DC125kW,125,312,42733
2019 Hyundai Kona electric Elite Auto MY20,52690,2019,Hyundai,Kona,SUV,DC150kW,150,557,15821
2019 Nissan LEAF e+ Autech ZE1 Auto,52500,2019,Nissan,LEAF,Hatch,AC160kW,160,270,26581
2017 BMW i3 94Ah I01 Auto,52000,2017,BMW,i3,Hatch,DC125kW,125,312,46000
2019 Nissan LEAF e+ X ZE1 Auto,51990,2019,Nissan,LEAF,Hatch,AC160kW,160,270,12940
2020 Hyundai Kona electric Elite Auto MY20,51987,2020,Hyundai,Kona,SUV,DC150kW,150,557,18350
2019 Nissan LEAF e+ X ZE1 Auto,52990,2019,Nissan,LEAF,Hatch,AC160kW,160,270,9957
2019 Hyundai Kona electric Highlander Auto MY21,54990,2019,Hyundai,Kona,SUV,DC150kW,150,557,39380
2019 Hyundai Kona electric Elite Auto MY19,49995,2019,Hyundai,Kona,SUV,DC150kW,150,557,29033
2019 Hyundai Kona electric Elite Auto MY19,49995,2019,Hyundai,Kona,SUV,DC150kW,150,557,65109
2019 Nissan LEAF e+ X ZE1 Auto,50990,2019,Nissan,LEAF,Hatch,AC160kW,160,270,12239
2019 Nissan LEAF ZE1 Auto,46990,2019,Nissan,LEAF,Hatch,AC110kW,110,270,1953
2019 Nissan LEAF ZE1 Auto,46990,2019,Nissan,LEAF,Hatch,AC110kW,110,270,2495
2019 Nissan LEAF e+ X ZE1 Auto,48990,2019,Nissan,LEAF,Hatch,AC160kW,160,270,17512
2019 Nissan LEAF ZE1 Auto,45990,2019,Nissan,LEAF,Hatch,AC110kW,110,270,3259
2019 Hyundai IONIQ electric Premium Auto MY19,46990,2019,Hyundai,IONIQ,Hatch,DC88kWE,88,115,8950
2019 Hyundai Kona electric Launch Edition Auto MY19,46980,2019,Hyundai,Kona,SUV,DC150kW,150,557,40738
2019 Nissan LEAF ZE1 Auto,44965,2019,Nissan,LEAF,Hatch,AC110kW,110,270,9231
2020 Hyundai IONIQ electric Elite Auto MY20,45736,2020,Hyundai,IONIQ,Hatch,DC100kW,100,373,33382
2016 BMW i3 60Ah I01 Auto,42995,2016,BMW,i3,Hatch,DC125kW,125,190,19250
2019 Nissan LEAF ZE1 Auto,42990,2019,Nissan,LEAF,Hatch,AC110kW,110,270,8365
2021 MG ZS EV Essence Auto MY21,42888,2021,MG,ZS EV,SUV,AC105kW,105,263,2465
2020 Nissan LEAF ZE1 Auto,44888,2020,Nissan,LEAF,Hatch,AC110kW,110,270,8912
2019 Nissan LEAF ZE1 Auto,42500,2019,Nissan,LEAF,Hatch,AC110kW,110,270,23500
2019 Nissan LEAF ZE1 Auto,42500,2019,Nissan,LEAF,Hatch,AC110kW,110,270,7200
2021 MG ZS EV Essence Auto MY21,41888,2021,MG,ZS EV,SUV,AC105kW,105,263,4565
2020 MG ZS EV Essence Auto MY21,41490,2020,MG,ZS EV,SUV,AC105kW,105,263,1457
2019 Nissan LEAF ZE1 Auto,41000,2019,Nissan,LEAF,Hatch,AC110kW,110,270,18515
2019 Nissan LEAF ZE1 Auto,41690,2019,Nissan,LEAF,Hatch,AC110kW,110,270,8247
2019 Nissan LEAF ZE1 Auto,38990,2019,Nissan,LEAF,Hatch,AC110kW,110,270,16755
2018 Nissan LEAF ZE1 Auto,38988,2018,Nissan,LEAF,Hatch,AC110kW,110,270,16901
2016 Nissan LEAF X AZE0 Auto,38988,2016,Nissan,LEAF,Hatch,80,80,270,19551
2018 Nissan LEAF ZE1 Auto,38800,2018,Nissan,LEAF,Hatch,AC110kW,110,270,29500
2020 MG ZS EV Essence Auto MY21,38500,2020,MG,ZS EV,SUV,AC105kW,105,263,10915
2018 Nissan LEAF ZE1 Auto,39590,2018,Nissan,LEAF,Hatch,AC110kW,110,270,19032
2015 BMW i3 60Ah I01 Auto,37990,2015,BMW,i3,Hatch,DC125kW,125,190,26906
2017 Nissan LEAF ZE1 Auto,35990,2017,Nissan,LEAF,Hatch,AC110kW,110,270,29753
2018 Nissan LEAF ZE1 Auto,35800,2018,Nissan,LEAF,Hatch,AC110kW,110,270,12570
2014 BMW i3 60Ah I01 Auto,36990,2014,BMW,i3,Hatch,DC125kW,125,190,52737
2018 Nissan LEAF ZE1 Auto,36990,2018,Nissan,LEAF,Hatch,AC110kW,110,270,58522
2017 Nissan LEAF ZE1 Auto,34990,2017,Nissan,LEAF,Hatch,AC110kW,110,270,30703
2018 Nissan LEAF ZE1 Auto,34950,2018,Nissan,LEAF,Hatch,AC110kW,110,270,24887
2018 Nissan LEAF ZE1 Auto,33880,2018,Nissan,LEAF,Hatch,AC110kW,110,270,27100
2018 Nissan LEAF ZE1 Auto,31500,2018,Nissan,LEAF,Hatch,AC110kW,110,270,21405
2015 BMW i3 60Ah I01 Auto,31293,2015,BMW,i3,Hatch,DC125kW,125,190,118194
2016 Nissan LEAF Autech AZE0 Auto,29300,2016,Nissan,LEAF,Hatch,80,80,270,44000
2016 Nissan LEAF S AZE0 Auto,28888,2016,Nissan,LEAF,Hatch,80,80,270,27153
2016 Renault Kangoo Maxi Z.E LWB Auto,28650,2016,Renault,Kangoo,Van,AC44kWE,44,200,17887
2017 Nissan LEAF G Thanks Edition AZE0 Auto,28990,2017,Nissan,LEAF,Hatch,,,270,7153
2015 Nissan LEAF AZE0 Auto,26990,2015,Nissan,LEAF,Hatch,AC80kWE,80,270,62257
